
Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
32419	1.272770e+06	-4.66875e+01	-1.70974e+02	
32420	1.273503e+06	-4.66901e+01	-1.70952e+02	
32421	1.274236e+06	-4.66928e+01	-1.70931e+02	
32422	1.274970e+06	-4.66954e+01	-1.70909e+02	
32423	1.275704e+06	-4.66980e+01	-1.70887e+02	
32424	1.276439e+06	-4.67006e+01	-1.70866e+02	
32425	1.277174e+06	-4.67032e+01	-1.70844e+02	
32426	1.277909e+06	-4.67058e+01	-1.70822e+02	
32427	1.278645e+06	-4.67083e+01	-1.70801e+02	
32428	1.279381e+06	-4.67109e+01	-1.70779e+02	
32429	1.280118e+06	-4.67134e+01	-1.70758e+02	
32430	1.280855e+06	-4.67159e+01	-1.70736e+02	
32431	1.281593e+06	-4.67184e+01	-1.70714e+02	
32432	1.282331e+06	-4.67209e+01	-1.70693e+02	
32433	1.283069e+06	-4.67233e+01	-1.70671e+02	
32434	1.283808e+06	-4.67258e+01	-1.70650e+02	
32435	1.284547e+06	-4.67282e+01	-1.70629e+02	
32436	1.285287e+06	-4.67307e+01	-1.70607e+02	
32437	1.286027e+06	-4.67331e+01	-1.70586e+02	
32438	1.286767e+06	-4.67355e+01	-1.70564e+02	
32439	1.287508e+06	-4.67378e+01	-1.70543e+02	
32440	1.288250e+06	-4.67402e+01	-1.70522e+02	
32441	1.288991e+06	-4.67426e+01	-1.70500e+02	
32442	1.289734e+06	-4.67449e+01	-1.70479e+02	
32443	1.290476e+06	-4.67472e+01	-1.70458e+02	
32444	1.291219e+06	-4.67495e+01	-1.70436e+02	
32445	1.291963e+06	-4.67518e+01	-1.70415e+02	
32446	1.292707e+06	-4.67541e+01	-1.70394e+02	
32447	1.293451e+06	-4.67564e+01	-1.70373e+02	
32448	1.294196e+06	-4.67586e+01	-1.70352e+02	
32449	1.294941e+06	-4.67609e+01	-1.70331e+02	
32450	1.295687e+06	-4.67631e+01	-1.70309e+02	
32451	1.296433e+06	-4.67653e+01	-1.70288e+02	
32452	1.297179e+06	-4.67675e+01	-1.70267e+02	
32453	1.297926e+06	-4.67697e+01	-1.70246e+02	
32454	1.298674e+06	-4.67718e+01	-1.70225e+02	
32455	1.299421e+06	-4.67740e+01	-1.70204e+02	
32456	1.300170e+06	-4.67761e+01	-1.70183e+02	
32457	1.300918e+06	-4.67782e+01	-1.70162e+02	
32458	1.301667e+06	-4.67804e+01	-1.70141e+02	
32459	1.302417e+06	-4.67824e+01	-1.70120e+02	
32460	1.303167e+06	-4.67845e+01	-1.70099e+02	
32461	1.303917e+06	-4.67866e+01	-1.70079e+02	
32462	1.304668e+06	-4.67886e+01	-1.70058e+02	
32463	1.305419e+06	-4.67907e+01	-1.70037e+02	
32464	1.306171e+06	-4.67927e+01	-1.70016e+02	
32465	1.306923e+06	-4.67947e+01	-1.69996e+02	
32466	1.307676e+06	-4.67967e+01	-1.69975e+02	
32467	1.308429e+06	-4.67987e+01	-1.69954e+02	
32468	1.309182e+06	-4.68007e+01	-1.69933e+02	
32469	1.309936e+06	-4.68026e+01	-1.69913e+02	
32470	1.310690e+06	-4.68046e+01	-1.69892e+02	
32471	1.311445e+06	-4.68065e+01	-1.69872e+02	
32472	1.312200e+06	-4.68084e+01	-1.69851e+02	
32473	1.312955e+06	-4.68103e+01	-1.69831e+02	
32474	1.313711e+06	-4.68122e+01	-1.69810e+02	
32475	1.314468e+06	-4.68140e+01	-1.69790e+02	
32476	1.315225e+06	-4.68159e+01	-1.69769e+02	

Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
32477	1.315982e+06	-4.68177e+01	-1.69749e+02	
32478	1.316740e+06	-4.68196e+01	-1.69728e+02	
32479	1.317498e+06	-4.68214e+01	-1.69708e+02	
32480	1.318257e+06	-4.68232e+01	-1.69688e+02	
32481	1.319016e+06	-4.68250e+01	-1.69667e+02	
32482	1.319775e+06	-4.68267e+01	-1.69647e+02	
32483	1.320535e+06	-4.68285e+01	-1.69627e+02	
32484	1.321296e+06	-4.68302e+01	-1.69607e+02	
32485	1.322056e+06	-4.68320e+01	-1.69587e+02	
32486	1.322818e+06	-4.68337e+01	-1.69566e+02	
32487	1.323579e+06	-4.68354e+01	-1.69546e+02	
32488	1.324342e+06	-4.68371e+01	-1.69526e+02	
32489	1.325104e+06	-4.68388e+01	-1.69506e+02	
32490	1.325867e+06	-4.68404e+01	-1.69486e+02	
32491	1.326631e+06	-4.68421e+01	-1.69466e+02	
32492	1.327394e+06	-4.68437e+01	-1.69446e+02	
32493	1.328159e+06	-4.68453e+01	-1.69426e+02	
32494	1.328924e+06	-4.68469e+01	-1.69407e+02	
32495	1.329689e+06	-4.68485e+01	-1.69387e+02	
32496	1.330454e+06	-4.68501e+01	-1.69367e+02	
32497	1.331221e+06	-4.68517e+01	-1.69347e+02	
32498	1.331987e+06	-4.68532e+01	-1.69327e+02	
32499	1.332754e+06	-4.68547e+01	-1.69308e+02	
32500	1.333521e+06	-4.68563e+01	-1.69288e+02	
32501	1.334289e+06	-4.68578e+01	-1.69268e+02	
32502	1.335058e+06	-4.68593e+01	-1.69249e+02	
32503	1.335826e+06	-4.68608e+01	-1.69229e+02	
32504	1.336596e+06	-4.68622e+01	-1.69210e+02	
32505	1.337365e+06	-4.68637e+01	-1.69190e+02	
32506	1.338135e+06	-4.68651e+01	-1.69171e+02	
32507	1.338906e+06	-4.68666e+01	-1.69151e+02	
32508	1.339677e+06	-4.68680e+01	-1.69132e+02	
32509	1.340448e+06	-4.68694e+01	-1.69113e+02	
32510	1.341220e+06	-4.68708e+01	-1.69093e+02	
32511	1.341992e+06	-4.68721e+01	-1.69074e+02	
32512	1.342765e+06	-4.68735e+01	-1.69055e+02	
32513	1.343538e+06	-4.68749e+01	-1.69036e+02	
32514	1.344312e+06	-4.68762e+01	-1.69017e+02	
32515	1.345086e+06	-4.68775e+01	-1.68997e+02	
32516	1.345860e+06	-4.68788e+01	-1.68978e+02	
32517	1.346635e+06	-4.68801e+01	-1.68959e+02	
32518	1.347411e+06	-4.68814e+01	-1.68940e+02	
32519	1.348187e+06	-4.68827e+01	-1.68921e+02	
32520	1.348963e+06	-4.68839e+01	-1.68902e+02	
32521	1.349740e+06	-4.68852e+01	-1.68884e+02	
32522	1.350517e+06	-4.68864e+01	-1.68865e+02	
32523	1.351294e+06	-4.68876e+01	-1.68846e+02	
32524	1.352073e+06	-4.68888e+01	-1.68827e+02	
32525	1.352851e+06	-4.68900e+01	-1.68808e+02	
32526	1.353630e+06	-4.68912e+01	-1.68790e+02	
32527	1.354410e+06	-4.68923e+01	-1.68771e+02	
32528	1.355189e+06	-4.68935e+01	-1.68752e+02	
32529	1.355970e+06	-4.68946e+01	-1.68734e+02	
32530	1.356751e+06	-4.68957e+01	-1.68715e+02	
32531	1.357532e+06	-4.68969e+01	-1.68697e+02	
32532	1.358313e+06	-4.68980e+01	-1.68678e+02	
32533	1.359096e+06	-4.68990e+01	-1.68660e+02	
32534	1.359878e+06	-4.69001e+01	-1.68642e+02	

Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
32535	1.360661e+06	-4.69012e+01	-1.68623e+02	
32536	1.361445e+06	-4.69022e+01	-1.68605e+02	
32537	1.362229e+06	-4.69032e+01	-1.68587e+02	
32538	1.363013e+06	-4.69043e+01	-1.68569e+02	
32539	1.363798e+06	-4.69053e+01	-1.68550e+02	
32540	1.364583e+06	-4.69063e+01	-1.68532e+02	
32541	1.365369e+06	-4.69072e+01	-1.68514e+02	
32542	1.366155e+06	-4.69082e+01	-1.68496e+02	
32543	1.366942e+06	-4.69092e+01	-1.68478e+02	
32544	1.367729e+06	-4.69101e+01	-1.68460e+02	
32545	1.368516e+06	-4.69110e+01	-1.68443e+02	
32546	1.369304e+06	-4.69120e+01	-1.68425e+02	
32547	1.370093e+06	-4.69129e+01	-1.68407e+02	
32548	1.370882e+06	-4.69138e+01	-1.68389e+02	
32549	1.371671e+06	-4.69146e+01	-1.68371e+02	
32550	1.372461e+06	-4.69155e+01	-1.68354e+02	
32551	1.373251e+06	-4.69164e+01	-1.68336e+02	
32552	1.374042e+06	-4.69172e+01	-1.68319e+02	
32553	1.374833e+06	-4.69180e+01	-1.68301e+02	
32554	1.375625e+06	-4.69188e+01	-1.68284e+02	
32555	1.376417e+06	-4.69196e+01	-1.68266e+02	
32556	1.377209e+06	-4.69204e+01	-1.68249e+02	
32557	1.378002e+06	-4.69212e+01	-1.68231e+02	
32558	1.378796e+06	-4.69220e+01	-1.68214e+02	
32559	1.379590e+06	-4.69227e+01	-1.68197e+02	
32560	1.380384e+06	-4.69235e+01	-1.68180e+02	
32561	1.381179e+06	-4.69242e+01	-1.68163e+02	
32562	1.381974e+06	-4.69249e+01	-1.68145e+02	
32563	1.382770e+06	-4.69256e+01	-1.68128e+02	
32564	1.383566e+06	-4.69263e+01	-1.68111e+02	
32565	1.384363e+06	-4.69270e+01	-1.68094e+02	
32566	1.385160e+06	-4.69277e+01	-1.68077e+02	
32567	1.385958e+06	-4.69283e+01	-1.68061e+02	
32568	1.386756e+06	-4.69289e+01	-1.68044e+02	
32569	1.387554e+06	-4.69296e+01	-1.68027e+02	
32570	1.388353e+06	-4.69302e+01	-1.68010e+02	
32571	1.389153e+06	-4.69308e+01	-1.67994e+02	
32572	1.389953e+06	-4.69314e+01	-1.67977e+02	
32573	1.390753e+06	-4.69320e+01	-1.67960e+02	
32574	1.391554e+06	-4.69325e+01	-1.67944e+02	
32575	1.392355e+06	-4.69331e+01	-1.67927e+02	
32576	1.393157e+06	-4.69336e+01	-1.67911e+02	
32577	1.393959e+06	-4.69342e+01	-1.67895e+02	
32578	1.394762e+06	-4.69347e+01	-1.67878e+02	
32579	1.395565e+06	-4.69352e+01	-1.67862e+02	
32580	1.396368e+06	-4.69357e+01	-1.67846e+02	
32581	1.397172e+06	-4.69362e+01	-1.67830e+02	
32582	1.397977e+06	-4.69367e+01	-1.67813e+02	
32583	1.398782e+06	-4.69371e+01	-1.67797e+02	
32584	1.399587e+06	-4.69376e+01	-1.67781e+02	
32585	1.400393e+06	-4.69380e+01	-1.67765e+02	
32586	1.401200e+06	-4.69384e+01	-1.67749e+02	
32587	1.402006e+06	-4.69389e+01	-1.67734e+02	
32588	1.402814e+06	-4.69393e+01	-1.67718e+02	
32589	1.403621e+06	-4.69396e+01	-1.67702e+02	
32590	1.404430e+06	-4.69400e+01	-1.67686e+02	
32591	1.405238e+06	-4.69404e+01	-1.67671e+02	
32592	1.406048e+06	-4.69408e+01	-1.67655e+02	

Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
32593	1.406857e+06	-4.69411e+01	-1.67639e+02	
32594	1.407667e+06	-4.69414e+01	-1.67624e+02	
32595	1.408478e+06	-4.69417e+01	-1.67608e+02	
32596	1.409289e+06	-4.69421e+01	-1.67593e+02	
32597	1.410100e+06	-4.69424e+01	-1.67578e+02	
32598	1.410912e+06	-4.69426e+01	-1.67562e+02	
32599	1.411725e+06	-4.69429e+01	-1.67547e+02	
32600	1.412538e+06	-4.69432e+01	-1.67532e+02	
32601	1.413351e+06	-4.69434e+01	-1.67517e+02	
32602	1.414165e+06	-4.69437e+01	-1.67502e+02	
32603	1.414979e+06	-4.69439e+01	-1.67487e+02	
32604	1.415794e+06	-4.69441e+01	-1.67472e+02	
32605	1.416609e+06	-4.69443e+01	-1.67457e+02	
32606	1.417425e+06	-4.69445e+01	-1.67442e+02	
32607	1.418241e+06	-4.69447e+01	-1.67427e+02	
32608	1.419058e+06	-4.69449e+01	-1.67413e+02	
32609	1.419875e+06	-4.69450e+01	-1.67398e+02	
32610	1.420692e+06	-4.69452e+01	-1.67383e+02	
32611	1.421510e+06	-4.69453e+01	-1.67369e+02	
32612	1.422329e+06	-4.69455e+01	-1.67354e+02	
32613	1.423148e+06	-4.69456e+01	-1.67340e+02	
32614	1.423967e+06	-4.69457e+01	-1.67325e+02	
32615	1.424787e+06	-4.69458e+01	-1.67311e+02	
32616	1.425608e+06	-4.69459e+01	-1.67296e+02	
32617	1.426428e+06	-4.69459e+01	-1.67282e+02	
32618	1.427250e+06	-4.69460e+01	-1.67268e+02	
32619	1.428072e+06	-4.69460e+01	-1.67254e+02	
32620	1.428894e+06	-4.69461e+01	-1.67240e+02	
32621	1.429717e+06	-4.69461e+01	-1.67226e+02	
32622	1.430540e+06	-4.69461e+01	-1.67212e+02	
32623	1.431364e+06	-4.69461e+01	-1.67198e+02	
32624	1.432188e+06	-4.69461e+01	-1.67184e+02	
32625	1.433013e+06	-4.69461e+01	-1.67170e+02	
32626	1.433838e+06	-4.69461e+01	-1.67157e+02	
32627	1.434663e+06	-4.69461e+01	-1.67143e+02	
32628	1.435489e+06	-4.69460e+01	-1.67129e+02	
32629	1.436316e+06	-4.69460e+01	-1.67116e+02	
32630	1.437143e+06	-4.69459e+01	-1.67102e+02	
32631	1.437971e+06	-4.69458e+01	-1.67089e+02	
32632	1.438799e+06	-4.69457e+01	-1.67075e+02	
32633	1.439627e+06	-4.69456e+01	-1.67062e+02	
32634	1.440456e+06	-4.69455e+01	-1.67049e+02	
32635	1.441285e+06	-4.69454e+01	-1.67036e+02	
32636	1.442115e+06	-4.69453e+01	-1.67022e+02	
32637	1.442946e+06	-4.69451e+01	-1.67009e+02	
32638	1.443777e+06	-4.69450e+01	-1.66996e+02	
32639	1.444608e+06	-4.69448e+01	-1.66983e+02	
32640	1.445440e+06	-4.69446e+01	-1.66970e+02	
32641	1.446272e+06	-4.69444e+01	-1.66958e+02	
32642	1.447105e+06	-4.69443e+01	-1.66945e+02	
32643	1.447938e+06	-4.69441e+01	-1.66932e+02	
32644	1.448772e+06	-4.69438e+01	-1.66919e+02	
32645	1.449606e+06	-4.69436e+01	-1.66907e+02	
32646	1.450441e+06	-4.69434e+01	-1.66894e+02	
32647	1.451276e+06	-4.69431e+01	-1.66882e+02	
32648	1.452112e+06	-4.69429e+01	-1.66869e+02	
32649	1.452948e+06	-4.69426e+01	-1.66857e+02	
32650	1.453784e+06	-4.69423e+01	-1.66844e+02	

Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
32651	1.454621e+06	-4.69421e+01	-1.66832e+02	
32652	1.455459e+06	-4.69418e+01	-1.66820e+02	
32653	1.456297e+06	-4.69415e+01	-1.66808e+02	
32654	1.457136e+06	-4.69411e+01	-1.66796e+02	
32655	1.457975e+06	-4.69408e+01	-1.66784e+02	
32656	1.458814e+06	-4.69405e+01	-1.66772e+02	
32657	1.459654e+06	-4.69401e+01	-1.66760e+02	
32658	1.460495e+06	-4.69398e+01	-1.66748e+02	
32659	1.461336e+06	-4.69394e+01	-1.66736e+02	
32660	1.462177e+06	-4.69391e+01	-1.66725e+02	
32661	1.463019e+06	-4.69387e+01	-1.66713e+02	
32662	1.463862e+06	-4.69383e+01	-1.66701e+02	
32663	1.464704e+06	-4.69379e+01	-1.66690e+02	
32664	1.465548e+06	-4.69375e+01	-1.66678e+02	
32665	1.466392e+06	-4.69370e+01	-1.66667e+02	
32666	1.467236e+06	-4.69366e+01	-1.66656e+02	
32667	1.468081e+06	-4.69362e+01	-1.66644e+02	
32668	1.468926e+06	-4.69357e+01	-1.66633e+02	
32669	1.469772e+06	-4.69353e+01	-1.66622e+02	
32670	1.470618e+06	-4.69348e+01	-1.66611e+02	
32671	1.471465e+06	-4.69343e+01	-1.66600e+02	
32672	1.472313e+06	-4.69338e+01	-1.66589e+02	
32673	1.473160e+06	-4.69333e+01	-1.66578e+02	
32674	1.474009e+06	-4.69328e+01	-1.66567e+02	
32675	1.474857e+06	-4.69323e+01	-1.66557e+02	
32676	1.475707e+06	-4.69318e+01	-1.66546e+02	
32677	1.476556e+06	-4.69312e+01	-1.66535e+02	
32678	1.477406e+06	-4.69307e+01	-1.66525e+02	
32679	1.478257e+06	-4.69302e+01	-1.66514e+02	
32680	1.479108e+06	-4.69296e+01	-1.66504e+02	
32681	1.479960e+06	-4.69290e+01	-1.66493e+02	
32682	1.480812e+06	-4.69284e+01	-1.66483e+02	
32683	1.481665e+06	-4.69278e+01	-1.66473e+02	
32684	1.482518e+06	-4.69272e+01	-1.66463e+02	
32685	1.483372e+06	-4.69266e+01	-1.66452e+02	
32686	1.484226e+06	-4.69260e+01	-1.66442e+02	
32687	1.485081e+06	-4.69254e+01	-1.66432e+02	
32688	1.485936e+06	-4.69248e+01	-1.66422e+02	
32689	1.486791e+06	-4.69241e+01	-1.66413e+02	
32690	1.487647e+06	-4.69235e+01	-1.66403e+02	
32691	1.488504e+06	-4.69228e+01	-1.66393e+02	
32692	1.489361e+06	-4.69221e+01	-1.66383e+02	
32693	1.490219e+06	-4.69215e+01	-1.66374e+02	
32694	1.491077e+06	-4.69208e+01	-1.66364e+02	
32695	1.491935e+06	-4.69201e+01	-1.66355e+02	
32696	1.492794e+06	-4.69194e+01	-1.66345e+02	
32697	1.493654e+06	-4.69187e+01	-1.66336e+02	
32698	1.494514e+06	-4.69179e+01	-1.66327e+02	
32699	1.495375e+06	-4.69172e+01	-1.66318e+02	
32700	1.496236e+06	-4.69165e+01	-1.66308e+02	
32701	1.497097e+06	-4.69157e+01	-1.66299e+02	
32702	1.497959e+06	-4.69150e+01	-1.66290e+02	
32703	1.498822e+06	-4.69142e+01	-1.66281e+02	
32704	1.499685e+06	-4.69134e+01	-1.66272e+02	
32705	1.500548e+06	-4.69126e+01	-1.66264e+02	
32706	1.501412e+06	-4.69118e+01	-1.66255e+02	
32707	1.502277e+06	-4.69111e+01	-1.66246e+02	
32708	1.503142e+06	-4.69102e+01	-1.66238e+02	

Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
32709	1.504007e+06	-4.69094e+01	-1.66229e+02	
32710	1.504874e+06	-4.69086e+01	-1.66220e+02	
32711	1.505740e+06	-4.69078e+01	-1.66212e+02	
32712	1.506607e+06	-4.69069e+01	-1.66204e+02	
32713	1.507475e+06	-4.69061e+01	-1.66195e+02	
32714	1.508343e+06	-4.69052e+01	-1.66187e+02	
32715	1.509211e+06	-4.69044e+01	-1.66179e+02	
32716	1.510080e+06	-4.69035e+01	-1.66171e+02	
32717	1.510950e+06	-4.69026e+01	-1.66163e+02	
32718	1.511820e+06	-4.69017e+01	-1.66155e+02	
32719	1.512690e+06	-4.69008e+01	-1.66147e+02	
32720	1.513561e+06	-4.68999e+01	-1.66139e+02	
32721	1.514433e+06	-4.68990e+01	-1.66131e+02	
32722	1.515305e+06	-4.68981e+01	-1.66124e+02	
32723	1.516177e+06	-4.68972e+01	-1.66116e+02	
32724	1.517050e+06	-4.68962e+01	-1.66109e+02	
32725	1.517924e+06	-4.68953e+01	-1.66101e+02	
32726	1.518798e+06	-4.68943e+01	-1.66094e+02	
32727	1.519672e+06	-4.68934e+01	-1.66086e+02	
32728	1.520548e+06	-4.68924e+01	-1.66079e+02	
32729	1.521423e+06	-4.68914e+01	-1.66072e+02	
32730	1.522299e+06	-4.68905e+01	-1.66065e+02	
32731	1.523176e+06	-4.68895e+01	-1.66058e+02	
32732	1.524053e+06	-4.68885e+01	-1.66051e+02	
32733	1.524930e+06	-4.68875e+01	-1.66044e+02	
32734	1.525808e+06	-4.68864e+01	-1.66037e+02	
32735	1.526687e+06	-4.68854e+01	-1.66030e+02	
32736	1.527566e+06	-4.68844e+01	-1.66023e+02	
32737	1.528446e+06	-4.68834e+01	-1.66017e+02	
32738	1.529326e+06	-4.68823e+01	-1.66010e+02	
32739	1.530206e+06	-4.68813e+01	-1.66003e+02	
32740	1.531087e+06	-4.68802e+01	-1.65997e+02	
32741	1.531969e+06	-4.68791e+01	-1.65991e+02	
32742	1.532851e+06	-4.68781e+01	-1.65984e+02	
32743	1.533734e+06	-4.68770e+01	-1.65978e+02	
32744	1.534617e+06	-4.68759e+01	-1.65972e+02	
32745	1.535501e+06	-4.68748e+01	-1.65966e+02	
32746	1.536385e+06	-4.68737e+01	-1.65960e+02	
32747	1.537269e+06	-4.68726e+01	-1.65954e+02	
32748	1.538155e+06	-4.68715e+01	-1.65948e+02	
32749	1.539040e+06	-4.68704e+01	-1.65942e+02	
32750	1.539927e+06	-4.68692e+01	-1.65936e+02	
32751	1.540813e+06	-4.68681e+01	-1.65930e+02	
32752	1.541700e+06	-4.68670e+01	-1.65925e+02	
32753	1.542588e+06	-4.68658e+01	-1.65919e+02	
32754	1.543476e+06	-4.68647e+01	-1.65914e+02	
32755	1.544365e+06	-4.68635e+01	-1.65908e+02	
32756	1.545254e+06	-4.68623e+01	-1.65903e+02	
32757	1.546144e+06	-4.68611e+01	-1.65898e+02	
32758	1.547035e+06	-4.68600e+01	-1.65892e+02	
32759	1.547925e+06	-4.68588e+01	-1.65887e+02	
32760	1.548817e+06	-4.68576e+01	-1.65882e+02	
32761	1.549708e+06	-4.68564e+01	-1.65877e+02	
32762	1.550601e+06	-4.68552e+01	-1.65872e+02	
32763	1.551494e+06	-4.68539e+01	-1.65867e+02	
32764	1.552387e+06	-4.68527e+01	-1.65862e+02	
32765	1.553281e+06	-4.68515e+01	-1.65858e+02	
32766	1.554175e+06	-4.68503e+01	-1.65853e+02	

Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
32767	1.555070e+06	-4.68490e+01	-1.65848e+02	
32768	1.555966e+06	-4.68478e+01	-1.65844e+02	
32769	1.556862e+06	-4.68465e+01	-1.65839e+02	
32770	1.557758e+06	-4.68452e+01	-1.65835e+02	
32771	1.558655e+06	-4.68440e+01	-1.65831e+02	
32772	1.559553e+06	-4.68427e+01	-1.65826e+02	
32773	1.560451e+06	-4.68414e+01	-1.65822e+02	
32774	1.561349e+06	-4.68401e+01	-1.65818e+02	
32775	1.562248e+06	-4.68388e+01	-1.65814e+02	
32776	1.563148e+06	-4.68375e+01	-1.65810e+02	
32777	1.564048e+06	-4.68362e+01	-1.65806e+02	
32778	1.564948e+06	-4.68349e+01	-1.65802e+02	
32779	1.565849e+06	-4.68336e+01	-1.65799e+02	
32780	1.566751e+06	-4.68323e+01	-1.65795e+02	
32781	1.567653e+06	-4.68309e+01	-1.65791e+02	
32782	1.568556e+06	-4.68296e+01	-1.65788e+02	
32783	1.569459e+06	-4.68282e+01	-1.65784e+02	
32784	1.570363e+06	-4.68269e+01	-1.65781e+02	
32785	1.571267e+06	-4.68255e+01	-1.65778e+02	
32786	1.572172e+06	-4.68242e+01	-1.65774e+02	
32787	1.573077e+06	-4.68228e+01	-1.65771e+02	
32788	1.573983e+06	-4.68214e+01	-1.65768e+02	
32789	1.574889e+06	-4.68200e+01	-1.65765e+02	
32790	1.575796e+06	-4.68187e+01	-1.65762e+02	
32791	1.576703e+06	-4.68173e+01	-1.65759e+02	
32792	1.577611e+06	-4.68159e+01	-1.65756e+02	
32793	1.578520e+06	-4.68145e+01	-1.65753e+02	
32794	1.579429e+06	-4.68131e+01	-1.65751e+02	
32795	1.580338e+06	-4.68116e+01	-1.65748e+02	
32796	1.581248e+06	-4.68102e+01	-1.65745e+02	
32797	1.582159e+06	-4.68088e+01	-1.65743e+02	
32798	1.583070e+06	-4.68074e+01	-1.65740e+02	
32799	1.583981e+06	-4.68059e+01	-1.65738e+02	
32800	1.584893e+06	-4.68045e+01	-1.65736e+02	
32801	1.585806e+06	-4.68030e+01	-1.65734e+02	
32802	1.586719e+06	-4.68016e+01	-1.65731e+02	
32803	1.587633e+06	-4.68001e+01	-1.65729e+02	
32804	1.588547e+06	-4.67987e+01	-1.65727e+02	
32805	1.589461e+06	-4.67972e+01	-1.65725e+02	
32806	1.590377e+06	-4.67957e+01	-1.65723e+02	
32807	1.591292e+06	-4.67942e+01	-1.65722e+02	
32808	1.592209e+06	-4.67928e+01	-1.65720e+02	
32809	1.593126e+06	-4.67913e+01	-1.65718e+02	
32810	1.594043e+06	-4.67898e+01	-1.65717e+02	
32811	1.594961e+06	-4.67883e+01	-1.65715e+02	
32812	1.595879e+06	-4.67868e+01	-1.65714e+02	
32813	1.596798e+06	-4.67852e+01	-1.65712e+02	
32814	1.597718e+06	-4.67837e+01	-1.65711e+02	
32815	1.598638e+06	-4.67822e+01	-1.65710e+02	
32816	1.599558e+06	-4.67807e+01	-1.65709e+02	
32817	1.600479e+06	-4.67791e+01	-1.65708e+02	
32818	1.601401e+06	-4.67776e+01	-1.65707e+02	
32819	1.602323e+06	-4.67761e+01	-1.65706e+02	
32820	1.603245e+06	-4.67745e+01	-1.65705e+02	
32821	1.604169e+06	-4.67730e+01	-1.65704e+02	
32822	1.605092e+06	-4.67714e+01	-1.65703e+02	
32823	1.606016e+06	-4.67698e+01	-1.65702e+02	
32824	1.606941e+06	-4.67683e+01	-1.65702e+02	

Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
32825	1.607867e+06	-4.67667e+01	-1.65701e+02	
32826	1.608792e+06	-4.67651e+01	-1.65701e+02	
32827	1.609719e+06	-4.67636e+01	-1.65700e+02	
32828	1.610646e+06	-4.67620e+01	-1.65700e+02	
32829	1.611573e+06	-4.67604e+01	-1.65700e+02	
32830	1.612501e+06	-4.67588e+01	-1.65700e+02	
32831	1.613430e+06	-4.67572e+01	-1.65700e+02	
32832	1.614359e+06	-4.67556e+01	-1.65700e+02	
32833	1.615288e+06	-4.67540e+01	-1.65700e+02	
32834	1.616218e+06	-4.67524e+01	-1.65700e+02	
32835	1.617149e+06	-4.67507e+01	-1.65700e+02	
32836	1.618080e+06	-4.67491e+01	-1.65700e+02	
32837	1.619012e+06	-4.67475e+01	-1.65700e+02	
32838	1.619944e+06	-4.67459e+01	-1.65701e+02	
32839	1.620877e+06	-4.67442e+01	-1.65701e+02	
32840	1.621810e+06	-4.67426e+01	-1.65702e+02	
32841	1.622744e+06	-4.67409e+01	-1.65702e+02	
32842	1.623678e+06	-4.67393e+01	-1.65703e+02	
32843	1.624613e+06	-4.67376e+01	-1.65704e+02	
32844	1.625549e+06	-4.67360e+01	-1.65705e+02	
32845	1.626485e+06	-4.67343e+01	-1.65706e+02	
32846	1.627421e+06	-4.67326e+01	-1.65706e+02	
32847	1.628358e+06	-4.67310e+01	-1.65707e+02	
32848	1.629296e+06	-4.67293e+01	-1.65709e+02	
32849	1.630234e+06	-4.67276e+01	-1.65710e+02	
32850	1.631173e+06	-4.67259e+01	-1.65711e+02	
32851	1.632112e+06	-4.67242e+01	-1.65712e+02	
32852	1.633052e+06	-4.67226e+01	-1.65714e+02	
32853	1.633992e+06	-4.67209e+01	-1.65715e+02	
32854	1.634933e+06	-4.67192e+01	-1.65717e+02	
32855	1.635875e+06	-4.67175e+01	-1.65718e+02	
32856	1.636817e+06	-4.67158e+01	-1.65720e+02	
32857	1.637759e+06	-4.67140e+01	-1.65722e+02	
32858	1.638702e+06	-4.67123e+01	-1.65723e+02	
32859	1.639646e+06	-4.67106e+01	-1.65725e+02	
32860	1.640590e+06	-4.67089e+01	-1.65727e+02	
32861	1.641534e+06	-4.67072e+01	-1.65729e+02	
32862	1.642480e+06	-4.67054e+01	-1.65731e+02	
32863	1.643425e+06	-4.67037e+01	-1.65733e+02	
32864	1.644372e+06	-4.67020e+01	-1.65736e+02	
32865	1.645319e+06	-4.67002e+01	-1.65738e+02	
32866	1.646266e+06	-4.66985e+01	-1.65740e+02	
32867	1.647214e+06	-4.66967e+01	-1.65743e+02	
32868	1.648162e+06	-4.66950e+01	-1.65745e+02	
32869	1.649111e+06	-4.66932e+01	-1.65748e+02	
32870	1.650061e+06	-4.66915e+01	-1.65750e+02	
32871	1.651011e+06	-4.66897e+01	-1.65753e+02	
32872	1.651962e+06	-4.66879e+01	-1.65756e+02	
32873	1.652913e+06	-4.66862e+01	-1.65759e+02	
32874	1.653865e+06	-4.66844e+01	-1.65762e+02	
32875	1.654817e+06	-4.66826e+01	-1.65765e+02	
32876	1.655770e+06	-4.66808e+01	-1.65768e+02	
