corner_id,process,temp_c,vin_v,iload_ma,ceff_uf,esr_ohm,vout_v,dc_loop_gain_db,f_crossover_hz,phase_margin_deg,f_180_hz,gain_margin_db,result,resurgence_db,resurgence_result
ss_27c_3.63v,ss,27,3.63,0.1,4.7,0.05,1.79929,143,7604.55,52.93,2.9029e+06,52.86,PASS,-0.5753,PASS
ss_27c_3.63v,ss,27,3.63,0.1,4.7,0.2,1.79929,143,7629.64,55.19,2.4124e+06,49.21,PASS,-0.6008,PASS
ss_27c_3.63v,ss,27,3.63,0.1,4.7,0.5,1.79929,143,7639.68,58.85,2.21044e+06,43.88,PASS,-0.5818,PASS
ss_27c_3.63v,ss,27,3.63,1,0.33,0.001,1.79928,143.4,249829,46.74,627354,11.68,PASS,-0.5486,PASS
ss_27c_3.63v,ss,27,3.63,1,0.33,0.05,1.79928,143.4,249897,48.18,666242,12.59,PASS,-0.5454,PASS
ss_27c_3.63v,ss,27,3.63,1,0.33,0.2,1.79928,143.4,250932,52.48,831476,15.76,PASS,-0.5587,PASS
ss_27c_3.63v,ss,27,3.63,1,0.33,0.5,1.79928,143.4,256922,60.57,1.30173e+06,20.21,PASS,-0.5306,PASS
ss_27c_3.63v,ss,27,3.63,1,1,0.001,1.79928,143.4,89116.6,70.08,631931,21.42,PASS,-0.443,PASS
ss_27c_3.63v,ss,27,3.63,1,1,0.05,1.79928,143.4,89151.3,71.65,776748,24.45,PASS,-0.4394,PASS
ss_27c_3.63v,ss,27,3.63,1,1,0.2,1.79928,143.4,89688.2,76.42,1.44924e+06,30.06,PASS,-0.4321,PASS
ss_27c_3.63v,ss,27,3.63,1,1,0.5,1.79928,143.4,92892.2,85.92,1.7724e+06,26.05,PASS,-0.3989,PASS
ss_27c_3.63v,ss,27,3.63,1,4.7,0.001,1.79928,143.4,20416.1,52.52,661147,35.51,PASS,-0.5938,PASS
ss_27c_3.63v,ss,27,3.63,1,4.7,0.05,1.79928,143.4,20422.9,54.23,1.71485e+06,43.43,PASS,-0.5895,PASS
ss_27c_3.63v,ss,27,3.63,1,4.7,0.2,1.79928,143.4,20527.4,59.56,1.90996e+06,34.78,PASS,-0.5889,PASS
ss_27c_3.63v,ss,27,3.63,1,4.7,0.5,1.79928,143.4,21144.4,70.86,1.94179e+06,27.55,PASS,-0.5367,PASS
ss_27c_3.63v,ss,27,3.63,10,0.33,0.001,1.79928,142,481297,24.36,709279,5.11,FAIL,-0.6281,PASS
ss_27c_3.63v,ss,27,3.63,10,0.33,0.05,1.79928,142,481189,27.03,752011,5.98,FAIL,-0.6305,PASS
ss_27c_3.63v,ss,27,3.63,10,0.33,0.2,1.79928,142,487773,34.86,933586,8.90,FAIL,-0.5921,PASS
ss_27c_3.63v,ss,27,3.63,10,0.33,0.5,1.79928,142,527610,47.61,1.3918e+06,12.34,PASS,-0.5517,PASS
ss_27c_3.63v,ss,27,3.63,10,1,0.001,1.79928,142,188806,57.25,712061,14.79,PASS,-0.4631,PASS
ss_27c_3.63v,ss,27,3.63,10,1,0.05,1.79928,142,189037,60.49,869241,17.60,PASS,-0.5043,PASS
ss_27c_3.63v,ss,27,3.63,10,1,0.2,1.79928,142,193815,70.31,1.51164e+06,21.95,PASS,-0.4625,PASS
ss_27c_3.63v,ss,27,3.63,10,1,0.5,1.79928,142,228301,88.70,1.8388e+06,17.85,PASS,-0.3245,PASS
ss_27c_3.63v,ss,27,3.63,10,4.7,0.001,1.79928,142,45843.8,54.80,729362,28.55,PASS,-0.5178,PASS
ss_27c_3.63v,ss,27,3.63,10,4.7,0.05,1.79928,142,45924.1,58.61,1.63945e+06,35.12,PASS,-0.5573,PASS
ss_27c_3.63v,ss,27,3.63,10,4.7,0.2,1.79928,142,47257.8,70.89,1.95194e+06,26.71,PASS,-0.521,PASS
ss_27c_3.63v,ss,27,3.63,10,4.7,0.5,1.79928,142,57627.7,99.06,2.00721e+06,19.37,PASS,-0.3106,PASS
ss_27c_3.63v,ss,27,3.63,25,0.33,0.001,1.79928,140.2,587589,10.43,687381,2.20,FAIL,-0.7357,PASS
ss_27c_3.63v,ss,27,3.63,25,0.33,0.05,1.79928,140.2,588275,13.77,729714,3.07,FAIL,-0.7182,PASS
ss_27c_3.63v,ss,27,3.63,25,0.33,0.2,1.79928,140.2,598985,23.05,903322,5.95,FAIL,-0.6884,PASS
ss_27c_3.63v,ss,27,3.63,25,0.33,0.5,1.79928,140.2,662921,36.82,1.34942e+06,9.50,FAIL,-0.6328,PASS
ss_27c_3.63v,ss,27,3.63,25,1,0.001,1.79928,140.2,250314,49.01,689403,11.86,PASS,-0.4904,PASS
ss_27c_3.63v,ss,27,3.63,25,1,0.05,1.79928,140.2,250978,53.35,840753,14.64,PASS,-0.5186,PASS
ss_27c_3.63v,ss,27,3.63,25,1,0.2,1.79928,140.2,261791,65.83,1.46571e+06,19.13,PASS,-0.4621,PASS
ss_27c_3.63v,ss,27,3.63,25,1,0.5,1.79928,140.2,349958,85.05,1.79354e+06,15.11,PASS,-0.3223,PASS
ss_27c_3.63v,ss,27,3.63,25,4.7,0.001,1.79928,140.2,60917.7,57.35,703336,25.57,PASS,-0.5272,PASS
ss_27c_3.63v,ss,27,3.63,25,4.7,0.05,1.79928,140.2,61124.1,62.45,1.57791e+06,32.31,PASS,-0.4893,PASS
ss_27c_3.63v,ss,27,3.63,25,4.7,0.2,1.79928,140.2,64572.5,78.87,1.90282e+06,23.98,PASS,-0.4537,PASS
ss_27c_3.63v,ss,27,3.63,25,4.7,0.5,1.79928,140.2,106931,118.43,1.96057e+06,16.64,PASS,-0.1631,PASS
ss_27c_3.63v,ss,27,3.63,50,0.33,0.001,1.79928,138.1,674054,0.47,678602,0.10,FAIL,-0.7235,PASS
ss_27c_3.63v,ss,27,3.63,50,0.33,0.05,1.79928,138.1,675086,4.29,720005,0.95,FAIL,-0.785,PASS
ss_27c_3.63v,ss,27,3.63,50,0.33,0.2,1.79928,138.1,689876,14.70,888491,3.79,FAIL,-0.6965,PASS
ss_27c_3.63v,ss,27,3.63,50,0.33,0.5,1.79928,138.1,777684,28.81,1.32214e+06,7.31,FAIL,-0.6227,PASS
ss_27c_3.63v,ss,27,3.63,50,1,0.001,1.79928,138.1,304221,42.19,680015,9.74,FAIL,-0.5229,PASS
ss_27c_3.63v,ss,27,3.63,50,1,0.05,1.79928,138.1,305376,47.43,827055,12.47,PASS,-0.5397,PASS
ss_27c_3.63v,ss,27,3.63,50,1,0.2,1.79928,138.1,324161,61.89,1.43573e+06,16.95,PASS,-0.4661,PASS
ss_27c_3.63v,ss,27,3.63,50,1,0.5,1.79928,138.1,483654,77.63,1.76058e+06,12.96,PASS,-0.3303,PASS
ss_27c_3.63v,ss,27,3.63,50,4.7,0.001,1.79928,138.1,74808.1,58.86,692323,23.42,PASS,-0.5287,PASS
ss_27c_3.63v,ss,27,3.63,50,4.7,0.05,1.79928,138.1,75203.6,65.11,1.53904e+06,30.12,PASS,-0.4717,PASS
ss_27c_3.63v,ss,27,3.63,50,4.7,0.2,1.79928,138.1,82164.2,85.31,1.86798e+06,21.84,PASS,-0.4143,PASS
ss_27c_3.63v,ss,27,3.63,50,4.7,0.5,1.79928,138.1,275737,121.48,1.92583e+06,14.49,PASS,-0.09766,PASS
ss_125c_2.97v,ss,125,2.97,0,0.33,0.001,1.79924,129,1876.68,23.51,2.36256e+06,52.86,FAIL,-0.7907,PASS
ss_125c_2.97v,ss,125,2.97,0,0.33,0.05,1.79924,129,1876.68,23.52,2.3611e+06,52.86,FAIL,-0.7907,PASS
ss_125c_2.97v,ss,125,2.97,0,0.33,0.2,1.79924,129,1876.68,23.55,2.35663e+06,52.85,FAIL,-0.7907,PASS
ss_125c_2.97v,ss,125,2.97,0,0.33,0.5,1.79924,129,1876.68,23.62,2.34768e+06,52.82,FAIL,-0.7907,PASS
ss_125c_2.97v,ss,125,2.97,0,1,0.001,1.79924,129,1046.34,13.71,2.36533e+06,52.85,FAIL,-0.8857,PASS
ss_125c_2.97v,ss,125,2.97,0,1,0.05,1.79924,129,1046.34,13.73,2.36388e+06,52.84,FAIL,-0.8857,PASS
ss_125c_2.97v,ss,125,2.97,0,1,0.2,1.79924,129,1046.34,13.79,2.35944e+06,52.83,FAIL,-0.8857,PASS
ss_125c_2.97v,ss,125,2.97,0,1,0.5,1.79924,129,1046.34,13.90,2.35055e+06,52.80,FAIL,-0.8856,PASS
ss_125c_2.97v,ss,125,2.97,0,4.7,0.001,1.79924,128.8,477.08,6.51,2.36639e+06,52.84,FAIL,-0.8508,PASS
ss_125c_2.97v,ss,125,2.97,0,4.7,0.05,1.79924,128.8,477.079,6.54,2.36495e+06,52.84,FAIL,-0.8508,PASS
ss_125c_2.97v,ss,125,2.97,0,4.7,0.2,1.79924,128.8,477.08,6.67,2.36052e+06,52.82,FAIL,-0.8508,PASS
ss_125c_2.97v,ss,125,2.97,0,4.7,0.5,1.79924,128.8,477.085,6.91,2.35166e+06,52.80,FAIL,-0.8506,PASS
ss_125c_2.97v,ss,125,2.97,0.1,0.33,0.001,1.79924,141.9,51511.2,68.73,338410,23.41,PASS,-0.4545,PASS
ss_125c_2.97v,ss,125,2.97,0.1,0.33,0.05,1.79924,141.9,51511.9,69.03,354737,24.18,PASS,-0.4543,PASS
ss_125c_2.97v,ss,125,2.97,0.1,0.33,0.2,1.79924,141.9,51523,69.94,423157,27.01,PASS,-0.4523,PASS
ss_125c_2.97v,ss,125,2.97,0.1,0.33,0.5,1.79924,141.9,51585.9,71.76,748164,35.08,PASS,-0.4408,PASS
ss_125c_2.97v,ss,125,2.97,0.1,1,0.001,1.79924,141.9,16105.3,68.32,347367,33.45,PASS,-0.4808,PASS
ss_125c_2.97v,ss,125,2.97,0.1,1,0.05,1.79924,141.9,16105.5,68.60,416403,36.37,PASS,-0.4807,PASS
ss_125c_2.97v,ss,125,2.97,0.1,1,0.2,1.79924,141.9,16108.4,69.47,1.39809e+06,49.23,PASS,-0.4789,PASS
ss_125c_2.97v,ss,125,2.97,0.1,1,0.5,1.79924,141.9,16124.7,71.23,1.42958e+06,44.62,PASS,-0.4686,PASS
ss_125c_2.97v,ss,125,2.97,0.1,4.7,0.001,1.79924,141.9,4943.13,38.50,2.13916e+06,53.61,FAIL,-0.7488,PASS
ss_125c_2.97v,ss,125,2.97,0.1,4.7,0.05,1.79924,141.9,4943.21,38.91,2.03724e+06,52.96,FAIL,-0.7485,PASS
ss_125c_2.97v,ss,125,2.97,0.1,4.7,0.2,1.79924,141.9,4944.43,40.17,1.7926e+06,50.42,FAIL,-0.7447,PASS
ss_125c_2.97v,ss,125,2.97,0.1,4.7,0.5,1.79924,141.9,4951.28,42.71,1.60124e+06,45.67,FAIL,-0.7232,PASS
ss_125c_2.97v,ss,125,2.97,1,0.33,0.001,1.79924,142.2,154164,61.33,536784,13.29,PASS,-0.4531,PASS
ss_125c_2.97v,ss,125,2.97,1,0.33,0.05,1.79924,142.2,154182,62.22,558792,13.86,PASS,-0.452,PASS
ss_125c_2.97v,ss,125,2.97,1,0.33,0.2,1.79924,142.2,154467,64.93,639998,15.66,PASS,-0.4852,PASS
ss_125c_2.97v,ss,125,2.97,1,0.33,0.5,1.79924,142.2,156106,70.19,851431,18.57,PASS,-0.4333,PASS
ss_125c_2.97v,ss,125,2.97,1,1,0.001,1.79924,142.2,49185.7,70.75,541125,23.02,PASS,-0.4438,PASS
ss_125c_2.97v,ss,125,2.97,1,1,0.05,1.79924,142.2,49191.2,71.62,617203,24.81,PASS,-0.4428,PASS
ss_125c_2.97v,ss,125,2.97,1,1,0.2,1.79924,142.2,49281.4,74.29,938747,28.73,PASS,-0.4258,PASS
ss_125c_2.97v,ss,125,2.97,1,1,0.5,1.79924,142.2,49803,79.72,1.20685e+06,26.43,PASS,-0.4238,PASS
ss_125c_2.97v,ss,125,2.97,1,4.7,0.001,1.79924,142.2,13779.8,40.55,569170,37.10,FAIL,-0.7265,PASS
ss_125c_2.97v,ss,125,2.97,1,4.7,0.05,1.79924,142.2,13781.5,41.70,1.10747e+06,42.55,FAIL,-0.7246,PASS
ss_125c_2.97v,ss,125,2.97,1,4.7,0.2,1.79924,142.2,13808.4,45.26,1.32578e+06,35.54,PASS,-0.695,PASS
ss_125c_2.97v,ss,125,2.97,1,4.7,0.5,1.79924,142.2,13962.2,52.58,1.36513e+06,28.66,PASS,-0.6816,PASS
ss_125c_2.97v,ss,125,2.97,10,0.33,0.001,1.79924,139.9,328913,38.73,596495,6.46,FAIL,-0.5046,PASS
ss_125c_2.97v,ss,125,2.97,10,0.33,0.05,1.79924,139.9,329079,40.62,621187,6.98,FAIL,-0.4992,PASS
ss_125c_2.97v,ss,125,2.97,10,0.33,0.2,1.79924,139.9,331707,46.13,710058,8.60,FAIL,-0.471,PASS
ss_125c_2.97v,ss,125,2.97,10,0.33,0.5,1.79924,139.9,347577,55.91,921216,10.81,PASS,-0.4274,PASS
ss_125c_2.97v,ss,125,2.97,10,1,0.001,1.79924,139.9,113738,61.72,598683,16.12,PASS,-0.4497,PASS
ss_125c_2.97v,ss,125,2.97,10,1,0.05,1.79924,139.9,113801,63.72,681192,17.73,PASS,-0.4441,PASS
ss_125c_2.97v,ss,125,2.97,10,1,0.2,1.79924,139.9,114840,69.85,991797,20.64,PASS,-0.4566,PASS
ss_125c_2.97v,ss,125,2.97,10,1,0.5,1.79924,139.9,121323,82.24,1.24485e+06,17.92,PASS,-0.426,PASS
ss_125c_2.97v,ss,125,2.97,10,4.7,0.001,1.79924,139.9,30775.9,44.39,611996,29.79,FAIL,-0.6227,PASS
ss_125c_2.97v,ss,125,2.97,10,4.7,0.05,1.79924,139.9,30796.6,46.96,1.07217e+06,34.05,PASS,-0.6134,PASS
ss_125c_2.97v,ss,125,2.97,10,4.7,0.2,1.79924,139.9,31127.4,55.05,1.34131e+06,27.15,PASS,-0.607,PASS
ss_125c_2.97v,ss,125,2.97,10,4.7,0.5,1.79924,139.9,33177.6,72.34,1.39456e+06,20.08,PASS,-0.5142,PASS
ss_125c_2.97v,ss,125,2.97,25,0.33,0.001,1.79923,137.1,422032,22.95,577014,3.69,FAIL,-0.5515,PASS
ss_125c_2.97v,ss,125,2.97,25,0.33,0.05,1.79923,137.1,422341,25.35,600760,4.21,FAIL,-0.5427,PASS
ss_125c_2.97v,ss,125,2.97,25,0.33,0.2,1.79923,137.1,427276,32.15,686344,5.83,FAIL,-0.5318,PASS
ss_125c_2.97v,ss,125,2.97,25,0.33,0.5,1.79923,137.1,457336,42.98,892412,8.12,FAIL,-0.4949,PASS
ss_125c_2.97v,ss,125,2.97,25,1,0.001,1.79923,137.1,152715,57.28,578462,13.32,PASS,-0.4944,PASS
ss_125c_2.97v,ss,125,2.97,25,1,0.05,1.79923,137.1,152864,59.96,657644,14.94,PASS,-0.4843,PASS
ss_125c_2.97v,ss,125,2.97,25,1,0.2,1.79923,137.1,155393,68.05,961064,17.98,PASS,-0.4749,PASS
ss_125c_2.97v,ss,125,2.97,25,1,0.5,1.79923,137.1,172508,83.91,1.21479e+06,15.35,PASS,-0.3753,PASS
ss_125c_2.97v,ss,125,2.97,25,4.7,0.001,1.79923,137.1,39608.1,47.87,588618,26.96,PASS,-0.5966,PASS
ss_125c_2.97v,ss,125,2.97,25,4.7,0.05,1.79923,137.1,39654.2,51.18,1.033e+06,31.41,PASS,-0.5814,PASS
ss_125c_2.97v,ss,125,2.97,25,4.7,0.2,1.79923,137.1,40412.3,61.67,1.30941e+06,24.61,PASS,-0.5993,PASS
ss_125c_2.97v,ss,125,2.97,25,4.7,0.5,1.79923,137.1,45566.5,84.71,1.36378e+06,17.52,PASS,-0.409,PASS
ss_125c_2.97v,ss,125,2.97,50,0.33,0.001,1.79923,133.6,494997,11.18,569933,1.76,FAIL,-0.6355,PASS
ss_125c_2.97v,ss,125,2.97,50,0.33,0.05,1.79923,133.6,495420,13.99,593187,2.28,FAIL,-0.6241,PASS
ss_125c_2.97v,ss,125,2.97,50,0.33,0.2,1.79923,133.6,502511,21.72,676883,3.89,FAIL,-0.5797,PASS
ss_125c_2.97v,ss,125,2.97,50,0.33,0.5,1.79923,133.6,545507,32.92,878581,6.17,FAIL,-0.5777,PASS
ss_125c_2.97v,ss,125,2.97,50,1,0.001,1.79923,133.6,187038,53.37,570667,11.38,PASS,-0.4857,PASS
ss_125c_2.97v,ss,125,2.97,50,1,0.05,1.79923,133.6,187302,56.64,648065,12.97,PASS,-0.4711,PASS
ss_125c_2.97v,ss,125,2.97,50,1,0.2,1.79923,133.6,191955,66.34,945245,16.01,PASS,-0.4341,PASS
ss_125c_2.97v,ss,125,2.97,50,1,0.5,1.79923,133.6,226621,84.25,1.19675e+06,13.41,PASS,-0.3173,PASS
ss_125c_2.97v,ss,125,2.97,50,4.7,0.001,1.79923,133.6,47084.5,50.51,579313,24.98,PASS,-0.5678,PASS
ss_125c_2.97v,ss,125,2.97,50,4.7,0.05,1.79923,133.6,47162.9,54.44,1.01245e+06,29.43,PASS,-0.5469,PASS
ss_125c_2.97v,ss,125,2.97,50,4.7,0.2,1.79923,133.6,48508.3,66.98,1.28989e+06,22.67,PASS,-0.5168,PASS
ss_125c_2.97v,ss,125,2.97,50,4.7,0.5,1.79923,133.6,58835.4,95.23,1.34434e+06,15.58,PASS,-0.3462,PASS
ss_125c_3.30v,ss,125,3.3,0,0.33,0.001,1.7992,128.3,2000.28,24.85,2.71511e+06,52.79,FAIL,-0.7754,PASS
ss_125c_3.30v,ss,125,3.3,0,0.33,0.05,1.7992,128.3,2000.28,24.87,2.71346e+06,52.79,FAIL,-0.7754,PASS
ss_125c_3.30v,ss,125,3.3,0,0.33,0.2,1.7992,128.3,2000.28,24.90,2.7084e+06,52.78,FAIL,-0.7754,PASS
ss_125c_3.30v,ss,125,3.3,0,0.33,0.5,1.7992,128.3,2000.28,24.97,2.69826e+06,52.76,FAIL,-0.7754,PASS
ss_125c_3.30v,ss,125,3.3,0,1,0.001,1.7992,128.3,1111.19,14.52,2.71746e+06,52.78,FAIL,-0.8394,PASS
ss_125c_3.30v,ss,125,3.3,0,1,0.05,1.7992,128.3,1111.19,14.54,2.71582e+06,52.78,FAIL,-0.8394,PASS
ss_125c_3.30v,ss,125,3.3,0,1,0.2,1.7992,128.3,1111.19,14.60,2.71079e+06,52.77,FAIL,-0.8394,PASS
ss_125c_3.30v,ss,125,3.3,0,1,0.5,1.7992,128.3,1111.2,14.72,2.7007e+06,52.74,FAIL,-0.8393,PASS
ss_125c_3.30v,ss,125,3.3,0,4.7,0.001,1.7992,128.1,505.93,6.91,2.71836e+06,52.77,FAIL,-0.9295,PASS
ss_125c_3.30v,ss,125,3.3,0,4.7,0.05,1.7992,128.1,505.93,6.95,2.71672e+06,52.77,FAIL,-0.9295,PASS
ss_125c_3.30v,ss,125,3.3,0,4.7,0.2,1.7992,128.1,505.931,7.08,2.71171e+06,52.76,FAIL,-0.9295,PASS
ss_125c_3.30v,ss,125,3.3,0,4.7,0.5,1.7992,128.1,505.937,7.34,2.70164e+06,52.74,FAIL,-0.9293,PASS
ss_125c_3.30v,ss,125,3.3,0.1,0.33,0.001,1.7992,141.8,60379.7,65.81,362779,23.22,PASS,-0.4505,PASS
ss_125c_3.30v,ss,125,3.3,0.1,0.33,0.05,1.7992,141.8,59642.5,65.68,373154,24.01,PASS,-0.4593,PASS
ss_125c_3.30v,ss,125,3.3,0.1,0.33,0.2,1.7992,141.8,60397.8,67.24,473297,27.51,PASS,-0.4475,PASS
ss_125c_3.30v,ss,125,3.3,0.1,0.33,0.5,1.7992,141.8,59751.1,68.83,929545,37.10,PASS,-0.4939,PASS
ss_125c_3.30v,ss,125,3.3,0.1,1,0.001,1.7992,141.8,18793.1,71.36,372574,33.27,PASS,-0.4662,PASS
ss_125c_3.30v,ss,125,3.3,0.1,1,0.05,1.7992,141.8,18649.5,71.21,447412,36.57,PASS,-0.4352,PASS
ss_125c_3.30v,ss,125,3.3,0.1,1,0.2,1.7992,141.8,18798.2,72.71,1.59637e+06,49.04,PASS,-0.4636,PASS
ss_125c_3.30v,ss,125,3.3,0.1,1,0.5,1.7992,141.8,18680.9,74.25,1.64341e+06,44.88,PASS,-0.4683,PASS
ss_125c_3.30v,ss,125,3.3,0.1,4.7,0.001,1.7992,141.8,5395.94,42.20,2.34152e+06,53.61,FAIL,-0.7006,PASS
ss_125c_3.30v,ss,125,3.3,0.1,4.7,0.05,1.7992,141.8,5383.67,42.29,2.33896e+06,52.90,FAIL,-0.6571,PASS
ss_125c_3.30v,ss,125,3.3,0.1,4.7,0.2,1.7992,141.8,5397.69,44.03,1.96351e+06,50.09,FAIL,-0.6958,PASS
ss_125c_3.30v,ss,125,3.3,0.1,4.7,0.5,1.7992,141.8,5394.53,46.44,1.81514e+06,45.77,PASS,-0.7029,PASS
ss_125c_3.30v,ss,125,3.3,1,0.33,0.001,1.7992,142.4,178884,57.36,560979,12.95,PASS,-0.4841,PASS
ss_125c_3.30v,ss,125,3.3,1,0.33,0.05,1.7992,142.4,178912,58.39,587250,13.62,PASS,-0.4824,PASS
ss_125c_3.30v,ss,125,3.3,1,0.33,0.2,1.7992,142.4,179341,61.52,688137,15.79,PASS,-0.4578,PASS
ss_125c_3.30v,ss,125,3.3,1,0.33,0.5,1.7992,142.4,181801,67.54,963620,19.29,PASS,-0.4795,PASS
ss_125c_3.30v,ss,125,3.3,1,1,0.001,1.7992,142.4,58361.4,72.24,565477,22.69,PASS,-0.4031,PASS
ss_125c_3.30v,ss,125,3.3,1,1,0.05,1.7992,142.4,58371.2,73.27,658354,24.83,PASS,-0.4016,PASS
ss_125c_3.30v,ss,125,3.3,1,1,0.2,1.7992,142.4,58525.8,76.43,1.07241e+06,29.46,PASS,-0.4246,PASS
ss_125c_3.30v,ss,125,3.3,1,1,0.5,1.7992,142.4,59424.6,82.83,1.36671e+06,26.68,PASS,-0.4271,PASS
ss_125c_3.30v,ss,125,3.3,1,4.7,0.001,1.7992,142.4,15093.5,44.56,594626,36.80,FAIL,-0.6308,PASS
ss_125c_3.30v,ss,125,3.3,1,4.7,0.05,1.7992,142.4,15095.9,45.82,1.28304e+06,43.23,PASS,-0.702,PASS
ss_125c_3.30v,ss,125,3.3,1,4.7,0.2,1.7992,142.4,15133,49.72,1.49491e+06,35.65,PASS,-0.6663,PASS
ss_125c_3.30v,ss,125,3.3,1,4.7,0.5,1.7992,142.4,15347,57.81,1.53112e+06,28.66,PASS,-0.6122,PASS
ss_125c_3.30v,ss,125,3.3,10,0.33,0.001,1.7992,140.6,366128,36.03,639518,6.38,FAIL,-0.4954,PASS
ss_125c_3.30v,ss,125,3.3,10,0.33,0.05,1.7992,140.6,366351,38.13,669709,7.00,FAIL,-0.5471,PASS
ss_125c_3.30v,ss,125,3.3,10,0.33,0.2,1.7992,140.6,369812,44.22,782029,8.93,FAIL,-0.5015,PASS
ss_125c_3.30v,ss,125,3.3,10,0.33,0.5,1.7992,140.6,390793,54.80,1.0535e+06,11.47,PASS,-0.4789,PASS
ss_125c_3.30v,ss,125,3.3,10,1,0.001,1.7992,140.6,129427,61.68,641987,16.04,PASS,-0.478,PASS
ss_125c_3.30v,ss,125,3.3,10,1,0.05,1.7992,140.6,129522,63.95,744759,17.96,PASS,-0.4705,PASS
ss_125c_3.30v,ss,125,3.3,10,1,0.2,1.7992,140.6,131073,70.89,1.13885e+06,21.25,PASS,-0.4551,PASS
ss_125c_3.30v,ss,125,3.3,10,1,0.5,1.7992,140.6,140995,84.83,1.41664e+06,18.07,PASS,-0.404,PASS
ss_125c_3.30v,ss,125,3.3,10,4.7,0.001,1.7992,140.6,33825.8,47.11,657045,29.76,PASS,-0.6392,PASS
ss_125c_3.30v,ss,125,3.3,10,4.7,0.05,1.7992,140.6,33854.7,49.93,1.23453e+06,34.59,PASS,-0.6277,PASS
ss_125c_3.30v,ss,125,3.3,10,4.7,0.2,1.7992,140.6,34314.8,58.86,1.51838e+06,27.15,PASS,-0.5841,PASS
ss_125c_3.30v,ss,125,3.3,10,4.7,0.5,1.7992,140.6,37251.9,78.22,1.57222e+06,19.99,PASS,-0.4633,PASS
ss_125c_3.30v,ss,125,3.3,25,0.33,0.001,1.7992,138.4,461885,20.76,618090,3.61,FAIL,-0.6066,PASS
ss_125c_3.30v,ss,125,3.3,25,0.33,0.05,1.7992,138.4,462274,23.39,647087,4.22,FAIL,-0.5959,PASS
ss_125c_3.30v,ss,125,3.3,25,0.33,0.2,1.7992,138.4,468407,30.80,755108,6.17,FAIL,-0.565,PASS
ss_125c_3.30v,ss,125,3.3,25,0.33,0.5,1.7992,138.4,505680,42.42,1.02044e+06,8.80,FAIL,-0.5518,PASS
ss_125c_3.30v,ss,125,3.3,25,1,0.001,1.7992,138.4,173155,56.29,619804,13.25,PASS,-0.4559,PASS
ss_125c_3.30v,ss,125,3.3,25,1,0.05,1.7992,138.4,173381,59.32,718258,15.17,PASS,-0.4954,PASS
ss_125c_3.30v,ss,125,3.3,25,1,0.2,1.7992,138.4,177089,68.41,1.10364e+06,18.61,PASS,-0.4397,PASS
ss_125c_3.30v,ss,125,3.3,25,1,0.5,1.7992,138.4,203295,85.83,1.38244e+06,15.51,PASS,-0.3345,PASS
ss_125c_3.30v,ss,125,3.3,25,4.7,0.001,1.7992,138.4,43864.8,50.30,631424,26.91,PASS,-0.5928,PASS
ss_125c_3.30v,ss,125,3.3,25,4.7,0.05,1.7992,138.4,43931.2,53.97,1.1887e+06,31.97,PASS,-0.5737,PASS
ss_125c_3.30v,ss,125,3.3,25,4.7,0.2,1.7992,138.4,45014.3,65.65,1.48181e+06,24.63,PASS,-0.5263,PASS
ss_125c_3.30v,ss,125,3.3,25,4.7,0.5,1.7992,138.4,52874.1,91.79,1.53714e+06,17.45,PASS,-0.3614,PASS
ss_125c_3.30v,ss,125,3.3,50,0.33,0.001,1.7992,135.7,538491,9.42,609327,1.61,FAIL,-0.6232,PASS
ss_125c_3.30v,ss,125,3.3,50,0.33,0.05,1.7992,135.7,539033,12.47,637586,2.22,FAIL,-0.6835,PASS
ss_125c_3.30v,ss,125,3.3,50,0.33,0.2,1.7992,135.7,547767,20.87,742596,4.14,FAIL,-0.6109,PASS
ss_125c_3.30v,ss,125,3.3,50,0.33,0.5,1.7992,135.7,600426,32.87,1.00087e+06,6.76,FAIL,-0.5566,PASS
ss_125c_3.30v,ss,125,3.3,50,1,0.001,1.7992,135.7,212241,51.63,610423,11.24,PASS,-0.4976,PASS
ss_125c_3.30v,ss,125,3.3,50,1,0.05,1.7992,135.7,212645,55.33,706116,13.13,PASS,-0.4778,PASS
ss_125c_3.30v,ss,125,3.3,50,1,0.2,1.7992,135.7,219462,66.17,1.08167e+06,16.56,PASS,-0.474,PASS
ss_125c_3.30v,ss,125,3.3,50,1,0.5,1.7992,135.7,273254,85.05,1.35787e+06,13.50,PASS,-0.3143,PASS
ss_125c_3.30v,ss,125,3.3,50,4.7,0.001,1.7992,135.7,52594.5,52.75,620394,24.87,PASS,-0.5349,PASS
ss_125c_3.30v,ss,125,3.3,50,4.7,0.05,1.7992,135.7,52712.5,57.15,1.1606e+06,29.92,PASS,-0.5692,PASS
ss_125c_3.30v,ss,125,3.3,50,4.7,0.2,1.7992,135.7,54699.5,71.23,1.45553e+06,22.63,PASS,-0.4963,PASS
ss_125c_3.30v,ss,125,3.3,50,4.7,0.5,1.7992,135.7,71995.5,103.79,1.51106e+06,15.44,PASS,-0.2731,PASS
ss_125c_3.63v,ss,125,3.63,0,0.33,0.001,1.79909,125.3,2115.9,26.16,3.02685e+06,52.75,FAIL,-0.7888,PASS
ss_125c_3.63v,ss,125,3.63,0,0.33,0.05,1.79909,125.3,2115.9,26.17,3.025e+06,52.75,FAIL,-0.7888,PASS
